,price
2021-03-04,16.8
2021-03-05,16.7
2021-03-08,16.6
2021-03-09,16.8
2021-03-10,16.85
2021-03-11,16.7
2021-03-12,16.4
2021-03-15,16.45
2021-03-16,16.45
2021-03-17,16.45
2021-03-18,16.9
2021-03-19,16.7
2021-03-22,16.5
2021-03-23,16.15
2021-03-24,15.2
2021-03-25,15.0
2021-03-26,15.0
2021-03-29,15.2
2021-03-30,15.1
2021-03-31,15.15
2021-04-01,15.7
2021-04-02,15.6
2021-04-05,15.4
2021-04-06,15.35
2021-04-07,15.85
2021-04-08,16.55
2021-04-09,16.5
2021-04-12,16.3
2021-04-13,15.7
2021-04-14,15.7
2021-04-15,15.4
2021-04-16,15.05
2021-04-19,15.6
2021-04-20,15.3
2021-04-22,14.5
2021-04-23,14.8
2021-04-26,14.15
2021-04-27,14.4
2021-04-28,14.55
2021-04-29,14.3
2021-05-04,13.55
2021-05-05,13.9
2021-05-06,13.55
2021-05-07,13.45
2021-05-10,12.9
2021-05-11,13.05
2021-05-12,13.25
2021-05-13,13.45
2021-05-14,13.3
2021-05-17,12.9
2021-05-18,12.4
2021-05-19,12.0
2021-05-20,11.5
2021-05-21,12.3
2021-05-24,13.15
2021-05-25,13.65
2021-05-26,13.0
2021-05-27,12.85
2021-05-28,12.95
2021-05-31,13.75
2021-06-01,13.6
2021-06-02,13.9
2021-06-03,14.85
2021-06-04,14.7
2021-06-07,14.25
2021-06-08,13.3
2021-06-09,13.6
2021-06-10,14.2
2021-06-11,14.0
2021-06-14,13.9
2021-06-15,13.65
2021-06-16,13.95
2021-06-17,14.5
2021-06-18,14.35
2021-06-21,14.8
2021-06-22,14.7
2021-06-23,14.35
2021-06-24,13.95
2021-06-25,13.85
2021-06-28,13.95
2021-06-29,14.2
2021-06-30,13.9
2021-07-01,13.95
2021-07-02,13.85
2021-07-05,13.55
2021-07-06,13.0
2021-07-07,12.6
2021-07-08,12.75
2021-07-09,12.25
2021-07-12,11.4
2021-07-13,11.5
2021-07-14,11.6
2021-07-15,12.1
2021-07-16,12.5
2021-07-19,11.75
2021-07-20,12.1
2021-07-21,12.35
2021-07-22,13.2
2021-07-23,13.4
2021-07-26,13.15
2021-07-27,13.15
2021-07-28,12.8
2021-07-29,12.9
2021-07-30,12.7
2021-08-02,13.05
2021-08-03,13.0
2021-08-04,13.2
2021-08-05,13.4
2021-08-06,13.3
2021-08-09,14.2
2021-08-10,14.4
2021-08-11,14.95
2021-08-12,15.5
2021-08-13,15.6
2021-08-16,15.25
2021-08-17,15.4
2021-08-18,15.6
2021-08-19,15.75
2021-08-20,14.75
2021-08-23,14.0
2021-08-24,13.8
2021-08-25,14.35
2021-08-26,14.25
2021-08-27,15.2
2021-08-30,15.85
2021-08-31,15.95
2021-09-01,17.05
2021-09-06,17.05
2021-09-07,15.9
2021-09-08,16.15
2021-09-09,16.5
2021-09-10,16.35
2021-09-13,15.75
2021-09-14,15.9
2021-09-15,16.25
2021-09-16,16.25
2021-09-17,16.4
2021-09-20,16.05
2021-09-21,15.85
2021-09-22,16.5
2021-09-23,16.2
2021-09-24,15.85
2021-09-27,14.75
2021-09-28,14.95
2021-09-29,15.2
2021-09-30,15.2
2021-10-01,14.95
2021-10-04,15.4
2021-10-05,15.45
2021-10-06,15.95
2021-10-07,16.3
2021-10-08,15.95
2021-10-11,15.75
2021-10-12,16.1
2021-10-13,16.6
2021-10-14,16.5
2021-10-15,17.3
2021-10-18,17.35
2021-10-19,17.15
2021-10-20,17.15
2021-10-21,17.7
2021-10-22,18.15
2021-10-25,18.0
2021-10-26,18.0
2021-10-27,17.85
2021-10-28,18.05
2021-10-29,18.7
2021-11-01,19.25
2021-11-02,19.25
2021-11-03,18.0
2021-11-04,18.55
2021-11-05,18.6
2021-11-08,19.2
2021-11-09,19.65
2021-11-10,20.35
2021-11-11,20.55
2021-11-12,20.55
2021-11-15,21.65
2021-11-16,21.1
