,price
2021-03-04,15.0
2021-03-05,14.5
2021-03-08,15.45
2021-03-09,15.35
2021-03-10,15.3
2021-03-11,15.15
2021-03-12,14.95
2021-03-15,15.15
2021-03-16,15.25
2021-03-17,15.15
2021-03-18,15.1
2021-03-19,15.2
2021-03-22,16.0
2021-03-23,16.2
2021-03-24,15.25
2021-03-25,14.7
2021-03-26,14.3
2021-03-29,14.9
2021-03-30,14.9
2021-03-31,14.8
2021-04-01,14.8
2021-04-02,14.95
2021-04-05,14.95
2021-04-06,14.75
2021-04-07,14.6
2021-04-08,14.75
2021-04-09,14.75
2021-04-12,15.3
2021-04-13,14.9
2021-04-14,14.75
2021-04-15,14.35
2021-04-16,13.7
2021-04-19,13.8
2021-04-20,13.8
2021-04-22,12.85
2021-04-23,12.85
2021-04-26,12.5
2021-04-27,12.3
2021-04-28,12.4
2021-04-29,13.25
2021-05-04,13.6
2021-05-05,13.65
2021-05-06,13.15
2021-05-07,12.8
2021-05-10,13.1
2021-05-11,13.0
2021-05-12,13.1
2021-05-13,12.85
2021-05-14,12.95
2021-05-17,12.6
2021-05-18,12.5
2021-05-19,12.2
2021-05-20,11.85
2021-05-21,12.35
2021-05-24,12.85
2021-05-25,12.6
2021-05-26,12.4
2021-05-27,12.4
2021-05-28,12.5
2021-05-31,12.45
2021-06-01,12.5
2021-06-02,12.8
2021-06-03,13.65
2021-06-04,13.9
2021-06-07,13.35
2021-06-08,12.75
2021-06-09,12.75
2021-06-10,13.05
2021-06-11,13.15
2021-06-14,13.3
2021-06-15,13.25
2021-06-16,13.95
2021-06-17,14.25
2021-06-18,14.1
2021-06-21,14.2
2021-06-22,14.15
2021-06-23,13.1
2021-06-24,12.8
2021-06-25,12.7
2021-06-28,13.05
2021-06-29,12.8
2021-06-30,12.65
2021-07-01,12.75
2021-07-02,12.85
2021-07-05,12.75
2021-07-06,12.7
2021-07-07,12.6
2021-07-08,12.6
2021-07-09,12.05
2021-07-12,11.25
2021-07-13,11.3
2021-07-14,11.65
2021-07-15,11.75
2021-07-16,11.8
2021-07-19,11.05
2021-07-20,11.35
2021-07-21,11.25
2021-07-22,12.0
2021-07-23,12.1
2021-07-26,12.15
2021-07-27,12.0
2021-07-28,11.85
2021-07-29,12.25
2021-07-30,12.3
2021-08-02,13.15
2021-08-03,13.75
2021-08-04,14.1
2021-08-05,14.1
2021-08-06,13.95
2021-08-09,14.55
2021-08-10,15.55
2021-08-11,16.6
2021-08-12,16.25
2021-08-13,16.4
2021-08-16,16.75
2021-08-17,16.1
2021-08-18,16.05
2021-08-19,17.15
2021-08-20,17.1
2021-08-23,17.0
2021-08-24,15.9
2021-08-25,16.0
2021-08-26,15.85
2021-08-27,16.95
2021-08-30,17.8
2021-08-31,17.65
2021-09-01,18.85
2021-09-06,19.85
2021-09-07,18.5
2021-09-08,18.5
2021-09-09,18.65
2021-09-10,18.6
2021-09-13,17.9
2021-09-14,17.9
2021-09-15,18.6
2021-09-16,18.45
2021-09-17,18.6
2021-09-20,18.3
2021-09-21,18.5
2021-09-22,18.6
2021-09-23,18.5
2021-09-24,18.15
2021-09-27,17.5
2021-09-28,17.8
2021-09-29,17.9
2021-09-30,18.05
2021-10-01,17.6
2021-10-04,18.8
2021-10-05,18.65
2021-10-06,19.2
2021-10-07,20.5
2021-10-08,20.4
2021-10-11,20.8
2021-10-12,20.85
2021-10-13,20.75
2021-10-14,20.9
2021-10-15,20.75
2021-10-18,21.7
2021-10-19,21.6
2021-10-20,22.15
2021-10-21,23.4
2021-10-22,23.5
2021-10-25,24.2
2021-10-26,24.0
2021-10-27,24.2
2021-10-28,24.3
2021-10-29,25.7
2021-11-01,25.75
2021-11-02,27.4
2021-11-03,25.5
2021-11-04,25.0
2021-11-05,26.4
2021-11-08,27.7
2021-11-09,27.2
2021-11-10,27.65
2021-11-11,27.5
2021-11-12,27.35
2021-11-15,26.8
2021-11-16,26.2
2021-11-17,27.05
2021-11-18,28.25
2021-11-19,28.7
2021-11-22,26.8
2021-11-23,27.45
2021-11-24,27.9
2021-11-25,27.9
2021-11-26,27.15
2021-11-29,27.3
2021-11-30,28.25
2021-12-01,30.2
2021-12-02,30.0
2021-12-03,28.7
2021-12-06,23.2
2021-12-07,23.8
2021-12-08,24.85
2021-12-09,25.7
2021-12-10,25.75
2021-12-13,25.95
2021-12-14,25.75
2021-12-15,24.9
2021-12-16,25.15
2021-12-17,25.3
2021-12-20,24.75
2021-12-21,24.9
2021-12-22,24.7
2021-12-23,24.05
2021-12-24,23.5
2021-12-27,23.3
2021-12-28,23.4
2021-12-29,24.75
2021-12-30,24.4
2021-12-31,23.9
2022-01-04,24.2
2022-01-05,24.4
2022-01-06,24.25
2022-01-07,25.9
2022-01-10,26.55
2022-01-11,26.7
2022-01-12,25.25
2022-01-13,23.5
2022-01-14,23.35
2022-01-17,21.75
2022-01-18,20.25
2022-01-19,19.6
2022-01-20,21.25
2022-01-21,22.7
2022-01-24,21.15
2022-01-25,21.9
2022-01-26,21.7
2022-01-27,21.15
2022-01-28,21.7
2022-02-07,22.6
2022-02-08,22.65
2022-02-09,23.2
2022-02-10,23.2
2022-02-11,23.65
2022-02-14,22.85
2022-02-15,23.0
2022-02-16,23.45
2022-02-17,24.2
2022-02-18,25.1
2022-02-21,24.9
2022-02-22,24.55
2022-02-23,24.65
2022-02-24,23.55
2022-02-25,24.0
2022-02-28,23.9
2022-03-01,24.35
2022-03-02,24.05
2022-03-03,25.3
2022-03-04,25.0
2022-03-07,24.9
2022-03-08,24.85
2022-03-09,24.85
2022-03-10,26.55
2022-03-11,26.05
2022-03-14,27.2
2022-03-15,26.75
2022-03-16,26.4
2022-03-17,27.0
2022-03-18,27.4
2022-03-21,27.1
2022-03-22,26.55
2022-03-23,26.5
2022-03-24,28.35
2022-03-25,28.3
2022-03-28,27.1
2022-03-29,27.3
2022-03-30,26.55
2022-03-31,26.4
2022-04-01,26.9
2022-04-04,26.85
2022-04-05,27.0
2022-04-06,26.4
2022-04-07,25.0
2022-04-08,23.25
2022-04-12,23.0
2022-04-13,24.4
2022-04-14,23.8
2022-04-15,23.3
2022-04-18,21.7
2022-04-19,20.3
2022-04-20,19.1
2022-04-21,17.8
2022-04-22,17.4
2022-04-25,16.2
2022-04-26,17.3
2022-04-27,18.5
2022-04-28,18.8
2022-04-29,20.1
2022-05-04,20.8
2022-05-05,20.45
2022-05-06,20.0
2022-05-09,18.6
2022-05-10,19.9
2022-05-11,20.4
2022-05-12,19.0
2022-05-13,17.7
2022-05-16,18.0
2022-05-17,19.25
2022-05-18,19.3
2022-05-19,19.6
2022-05-20,19.9
2022-05-23,19.9
2022-05-24,20.5
